,D,L,P,G,X,DH,CHF,T
18936,0.011,6.0,17700000.0,2193.0,0.296,633000.0,876000.0,523.11
24491,0.012,1.0,496000.0,41.0,0.7,357000.0,223000.0,340.35999999999996
20469,0.00801,3.0,6860000.0,500.0,0.952,439000.0,625000.0,465.71999999999997
3232,0.01,2.0,3040000.0,1100.0,0.547,844000.0,2516000.0,312.58
21858,0.00778,6.0,17850000.0,1995.0,0.306,1093000.0,860000.0,420.68999999999994
9395,0.00399,0.5,11760000.0,4444.0,-0.092,893000.0,6832000.0,411.28999999999996
2540,0.0129,0.96,3040000.0,375.0,0.721,677000.0,2479000.0,352.53999999999996
4178,0.01,2.0,17650000.0,393.0,0.396,1020000.0,650000.0,435.83
21983,0.01,2.0,14000000.0,1974.0,0.003,1041000.0,2577000.0,397.03999999999996
15247,0.0126,5.56,6870000.0,677.8,0.841,519000.0,687000.0,447.63
6260,0.01,0.35,1360000.0,2673.8,-0.118,654351.0,8070000.0,313.34999999999997
3053,0.0131,1.5,3334000.0,186.0,0.878,919000.0,999000.0,300.45
5925,0.00935,1.727,7140000.0,4050.0,0.17,185000.0,2410000.0,524.0
4012,0.01,2.0,15690000.0,372.0,0.509,1070000.0,712000.0,405.63
10306,0.00585,4.0,13720000.0,5003.0,0.324,221000.0,1058000.0,573.06
10581,0.0082,5.37,13720000.0,1026.0,0.453,375000.0,339000.0,543.53
5795,0.00558,0.432,7140000.0,2052.0,0.19,387000.0,4450000.0,480.56999999999994
3170,0.0101,0.6,314000.0,141.0,0.743,401000.0,1187000.0,312.97999999999996
15064,0.00951,1.73,6870000.0,2030.6,0.437,51000.0,1988000.0,548.04
11581,0.00578,3.0,15690000.0,3335.0,0.109,1215000.0,2102000.0,371.10999999999996
3407,0.01,1.0,9800000.0,2791.0,-0.07,808000.0,4949000.0,412.23
13435,0.01,2.0,5000000.0,2796.0,0.235,534000.0,3214000.0,419.80999999999995
4101,0.01001,3.0,15690000.0,805.0,0.456,163000.0,403000.0,596.64
20920,0.00801,3.0,9810000.0,4000.0,0.182,330000.0,1515000.0,519.81
5825,0.00558,0.864,7140000.0,1930.0,0.45,186000.0,2680000.0,523.79
13879,0.01,2.0,9000000.0,6738.0,0.133,64000.0,2086000.0,565.19
2888,0.0131,2.25,1010000.0,339.0,0.713,635000.0,1017000.0,303.81
6900,0.0102,4.877,6893000.0,1450.9,0.534,471000.0,996900.0,458.86
22103,0.0134,3.658,6921000.0,2047.3,0.372,315000.0,1645800.0,493.96
8161,0.0108,3.0,5880000.0,498.0,0.881,531000.0,859000.0,432.59
18496,0.008,1.6,14700000.0,3218.0,0.005,654000.0,2664000.0,492.51
4634,0.0151,3.164,5041000.0,3880.0,0.276,-32333.0,1861000.0,541.0699999999999
15375,0.00782,1.65,9810000.0,3888.9,0.192,60000.0,1525000.0,572.49
12235,0.00585,4.0,17650000.0,3328.0,0.346,480000.0,930000.0,554.13
20595,0.00803,3.0,7060000.0,2001.0,0.461,160000.0,1090000.0,528.3
23988,0.006,0.68,101300.0,454.6,0.538,289444.0,1514000.0,304.04999999999995
4920,0.0128,0.91,6895000.0,5383.0,0.014,176000.0,3713000.0,523.25
10607,0.0082,5.37,13720000.0,1505.0,0.394,98000.0,305000.0,593.99
3538,0.01,1.0,11760000.0,368.0,0.605,1063000.0,1642000.0,370.95
4625,0.0151,3.177,4992000.0,3870.0,0.163,252320.0,2318000.0,486.2
3675,0.01,4.966,11760000.0,1277.0,0.401,528000.0,646000.0,494.77
15242,0.0094,5.56,6870000.0,4055.6,0.355,158000.0,1153000.0,526.7
17496,0.00384,1.55,12750000.0,4008.0,0.233,221000.0,1226000.0,565.8599999999999
19426,0.0123,0.616,344000.0,200.0,0.459,126000.0,1128000.0,381.75
10312,0.00585,5.0,13720000.0,1499.0,0.406,797000.0,539000.0,451.61
16331,0.008,0.78,4900000.0,3217.0,0.169,156000.0,3599000.0,503.52
15185,0.0094,3.66,6870000.0,2805.6,0.332,348000.0,1506000.0,486.14
11212,0.00787,6.0,14710000.0,1000.0,0.455,840000.0,425000.0,450.53999999999996
18897,0.008,2.54,17700000.0,4000.0,0.298,125000.0,1191000.0,615.0699999999999
20421,0.008,1.0,17650000.0,1997.0,-0.079,674000.0,2420000.0,513.89
9994,0.0151,6.0,11760000.0,519.0,0.697,250000.0,367000.0,552.66
7541,0.007,0.56,4864000.0,3419.0,0.167,160000.0,4636000.0,502.16999999999996
15488,0.0077,2.6,11790000.0,2750.0,0.183,322000.0,1118000.0,538.6099999999999
23047,0.00811,3.0,16020000.0,2515.0,0.327,83000.0,656000.0,610.53
8916,0.00578,2.0,9800000.0,1493.0,0.421,553000.0,1197000.0,471.04999999999995
13227,0.00574,0.625,13790000.0,5261.3,-0.411,1136000.0,8359700.000000001,372.49
17868,0.008,2.44,12750000.0,2696.0,0.135,484000.0,1415000.0,512.89
23907,0.004,0.1,101300.0,2649.0,-0.0536,355114.0,6269000.0,288.34999999999997
3116,0.0131,1.5,1579000.0,670.0,0.558,680000.0,2566000.0,314.75
23217,0.00811,3.66,12010000.0,5038.2,0.104,528000.0,1820000.0,496.96999999999997
12840,0.00578,3.0,19610000.0,1493.0,0.17,1128000.0,880000.0,431.29999999999995
18963,0.016,6.0,17700000.0,1005.0,0.309,317000.0,386000.0,585.1099999999999
23782,0.00798,6.0,15990000.0,5013.8,0.45,81000.0,833000.0,610.62
17143,0.008,0.78,9800000.0,2217.0,0.015,629000.0,3679000.0,453.78999999999996
6530,0.00622,0.914,10343000.0,3688.3,0.057,640000.0,4448000.0,456.55999999999995
21622,0.0078,6.0,9810000.0,1995.0,0.343,387000.0,540000.0,507.71
17015,0.008,0.79,9800000.0,983.0,0.416,226000.0,1894000.0,541.04
24123,0.006,0.8,698000.0,198.0,0.749,356000.0,707000.0,354.33
19099,0.008,0.243,1000000.0,2095.0,-0.021,540000.0,8572000.0,326.09999999999997
6081,0.00922,3.658,6957000.0,2752.7,0.372,209000.0,1323700.0,517.05
21936,0.01,1.0,14000000.0,1952.0,-0.064,731000.0,3234000.0,469.16999999999996
8885,0.00581,1.0,9800000.0,1499.0,0.42,22000.0,1264000.0,578.99
5284,0.00998,2.5,6963000.0,596.0,0.848,396000.0,996000.0,476.55999999999995
18142,0.00607,0.79,14700000.0,2708.0,0.107,259000.0,1954000.0,573.31
17387,0.008,0.69,9800000.0,5046.0,-0.022,301000.0,3945000.0,525.77
7151,0.0141,0.991,12407000.0,2031.3,0.109,99000.0,1646700.0,584.96
23854,0.008,1.75,6951000.0,5187.0,0.106,284188.0,2629000.0,500.98
17301,0.008,1.57,9800000.0,3234.0,0.166,216000.0,1795000.0,543.03
9993,0.0151,6.0,11760000.0,519.0,0.691,351000.0,396000.0,532.45
16574,0.008,0.79,7850000.0,995.0,0.361,613000.0,2784000.0,437.16999999999996
2687,0.0131,3.0,1491000.0,838.0,0.502,650000.0,1484000.0,319.0
22290,0.00545,2.511,9570000.0,6917.4,0.283,138000.0,1940800.0,556.22
17383,0.008,0.69,9800000.0,5001.0,-0.052,415000.0,4968000.0,501.56999999999994
1846,0.01,2.5,3315000.0,320.0,0.875,795000.0,751000.0,329.79999999999995
4229,0.01001,3.0,17650000.0,1381.0,0.195,577000.0,853000.0,534.43
3144,0.0131,1.5,2942000.0,1250.0,0.31,795000.0,3680000.0,322.28
16377,0.008,2.51,4900000.0,996.0,0.728,388000.0,1261000.0,452.08
15250,0.0126,5.56,6870000.0,705.6,0.866,272000.0,637000.0,502.7
1535,0.00996,0.96,471000.0,363.0,0.574,408000.0,1528000.0,326.17999999999995
7473,0.007,0.98,9829000.0,2913.0,0.212,176000.0,2421000.0,551.13
6402,0.0128,1.93,6895000.0,3810.4,0.119,186000.0,2312300.0,521.18
14287,0.01001,3.0,18000000.0,1384.0,0.195,586000.0,853000.0,535.68
2542,0.0129,0.96,2599000.0,392.0,0.681,637000.0,2479000.0,352.55999999999995
11709,0.00805,1.0,15690000.0,2014.0,0.132,175000.0,1267000.0,594.72
6331,0.01,0.35,2060000.0,2992.1,-0.1922,834536.0,10100000.0,291.95
12647,0.0108,3.0,17650000.0,995.0,0.21,681000.0,761000.0,512.38
21714,0.00771,6.0,14020000.0,1009.0,0.548,1004000.0,510000.0,405.99
1532,0.00996,0.96,598000.0,341.0,0.607,465000.0,1532000.0,321.95
17670,0.008,3.49,12750000.0,1001.0,0.499,166000.0,417000.0,575.8599999999999
10563,0.00803,6.0,13720000.0,1997.0,0.332,187000.0,380000.0,579.12
4692,0.0151,2.366,5041000.0,2240.0,0.33,3253.0,1912000.0,538.73
3983,0.01,1.0,15690000.0,800.0,0.151,1163000.0,2600000.0,383.53
2142,0.01,1.5,3383000.0,648.0,0.734,582000.0,2033000.0,381.89
16156,0.008,3.49,2940000.0,2004.0,0.46,654000.0,1661000.0,355.95
8743,0.00782,0.25,7840000.0,2991.0,-0.12,461000.0,6668000.0,471.74
20991,0.00801,3.0,13730000.0,501.0,0.629,815000.0,497000.0,447.54999999999995
1718,0.00999,0.6,1079000.0,483.0,0.567,547000.0,3379000.0,327.92999999999995
14097,0.01001,3.0,10000000.0,1517.0,0.366,510000.0,1257000.0,482.59999999999997
11636,0.00585,4.0,15690000.0,4972.0,0.165,870000.0,1864000.0,452.39
5114,0.00998,1.5,5982000.0,2378.0,0.119,691000.0,3471000.0,396.46
20230,0.00785,1.0,13730000.0,1971.0,0.059,542000.0,2340000.0,508.71999999999997
5868,0.00558,1.727,7100000.0,1997.0,0.48,371000.0,1760000.0,483.66999999999996
22752,0.00811,2.0,7030000.0,1003.8,0.731,55000.0,1174000.0,548.88
23587,0.00811,5.0,11990000.0,748.2,0.591,526000.0,372000.0,497.24
7742,0.00932,3.048,13755100.0,1025.3,0.393,356343.0,613473.0,547.53
17552,0.00607,0.79,12750000.0,2708.0,0.024,568000.0,3087000.0,494.65999999999997
16278,0.008,1.57,4900000.0,4951.0,0.232,56000.0,2782000.0,524.5
2425,0.01,1.0,2903000.0,484.0,0.759,706000.0,2519000.0,342.76
18185,0.008,0.78,14700000.0,1016.0,0.012,700000.0,1862000.0,482.27
1357,0.00993,3.12,372000.0,164.0,0.999,83000.0,290000.0,394.7
12056,0.0146,6.0,15690000.0,1643.0,0.159,599000.0,746000.0,512.96
13438,0.01,2.0,5000000.0,5772.0,0.047,410000.0,3525000.0,448.48
9952,0.0108,5.8,11760000.0,1498.0,0.341,150000.0,391000.0,571.41
8384,0.00585,5.0,6860000.0,4982.0,0.293,497000.0,1360000.0,452.54999999999995
2834,0.0131,2.25,2275000.0,1078.0,0.478,704000.0,2490000.0,328.79999999999995
2787,0.0131,2.5,1775000.0,564.0,0.663,710000.0,1457000.0,313.69
20554,0.00781,3.0,6770000.0,1091.0,0.734,343000.0,1035000.0,486.09999999999997
10209,0.00578,2.0,13720000.0,4764.0,0.21,221000.0,1563000.0,573.06
13083,0.01075,4.0,19610000.0,2011.0,0.267,346000.0,717000.0,595.66
2657,0.0131,3.0,2403000.0,391.0,0.818,766000.0,970000.0,317.10999999999996
1644,0.00996,0.96,2942000.0,2388.0,0.181,406000.0,4529000.0,414.65
21869,0.00778,6.0,17850000.0,3950.0,0.203,1394000.0,1970000.0,348.92999999999995
15465,0.0051,2.6,11790000.0,3916.7,0.12,787000.0,1745000.0,436.37
13676,0.01,2.0,14000000.0,1283.0,0.077,1078000.0,1861000.0,388.25
6421,0.0128,1.93,6895000.0,3729.0,-0.042,783000.0,4448000.0,386.21
20282,0.00801,1.002,17650000.0,501.0,-0.005,1419000.0,1400000.0,340.9
17828,0.008,3.49,12750000.0,2004.0,0.246,540000.0,923000.0,500.79999999999995
16455,0.00384,0.8,7850000.0,7463.0,0.029,587000.0,5605000.0,443.16999999999996
21386,0.00782,3.0,17650000.0,4000.0,0.19,572000.0,1900000.0,535.47
24287,0.008,1.0,193000.0,102.0,0.733,341000.0,399000.0,311.04999999999995
13068,0.0108,1.0,19610000.0,2011.0,-0.414,765000.0,2727000.0,513.55
9157,0.00795,2.0,9800000.0,1495.0,0.429,159000.0,1087000.0,554.16
10448,0.00795,2.0,13720000.0,2004.0,0.148,710000.0,1721000.0,471.46
24053,0.006,0.5,308000.0,148.0,0.672,436000.0,840000.0,303.92999999999995
23852,0.008,1.75,6956000.0,2587.0,0.299,313375.0,2261000.0,494.7
18955,0.011,6.0,17700000.0,2989.0,0.394,257000.0,802000.0,595.3199999999999
24294,0.008,1.0,292000.0,98.0,0.794,344000.0,406000.0,324.09
4087,0.01001,3.0,15690000.0,2891.0,0.123,578000.0,1686000.0,517.46
13612,0.01,2.0,12000000.0,1368.0,0.159,976000.0,1994000.0,393.94
17470,0.011,6.0,9800000.0,2702.0,0.336,165000.0,757000.0,553.01
1572,0.00996,0.96,2422000.0,364.0,0.724,703000.0,1928000.0,332.65
24590,0.01582,2.4384,1056000.0,3991.0,0.1424,299556.0,3972000.0,385.53999999999996
17404,0.008,1.57,9800000.0,4979.0,0.147,57000.0,1601000.0,572.94
17769,0.008,5.03,12750000.0,1603.0,0.328,701000.0,684000.0,464.9
13313,0.01,1.0,14000000.0,480.0,0.299,1122000.0,1732000.0,377.77
7094,0.0141,0.991,11029000.0,2032.6,0.117,95000.0,1747600.0,575.7
20598,0.00799,3.0,6860000.0,2002.0,0.415,567000.0,1591000.0,436.45
17509,0.00384,0.8,12750000.0,4943.0,0.184,120000.0,1993000.0,583.8299999999999
5411,0.00393,1.0,5001000.0,2300.0,0.426,908000.0,3630000.0,331.08
4067,0.01001,3.0,15690000.0,435.0,0.559,563000.0,396000.0,520.65
8730,0.00782,0.25,7840000.0,1013.0,-0.012,801000.0,6175000.0,393.01
4334,0.01,2.0,19610000.0,531.0,0.077,973000.0,673000.0,467.18999999999994
21281,0.00803,3.0,17650000.0,1009.0,0.272,791000.0,680000.0,488.2
3962,0.01,1.0,15690000.0,308.0,0.468,1205000.0,1264000.0,373.5
3842,0.01,2.0,13720000.0,860.0,0.317,707000.0,1121000.0,472.14
16986,0.008,0.78,9800000.0,1000.0,0.353,359000.0,2121000.0,513.5899999999999
4809,0.0128,1.93,10343000.0,3783.0,0.087,178000.0,1823000.0,555.05
17688,0.008,0.78,12750000.0,1619.0,-0.035,741000.0,2927000.0,455.77
17319,0.008,1.57,9800000.0,3169.0,0.2,117000.0,1550000.0,562.0899999999999
6336,0.01,0.35,1310000.0,3246.8,-0.1332,726011.0,10750000.0,294.34999999999997
8001,0.00585,6.0,5880000.0,3359.0,0.443,353000.0,861000.0,473.16999999999996
7679,0.00932,3.048,7136100.0,4059.2,0.275,195384.0,1880455.0,521.8
16766,0.008,0.78,7850000.0,3200.0,0.05,375000.0,3713000.0,490.93999999999994
2314,0.01,1.25,2834000.0,716.0,0.66,550000.0,2506000.0,378.45
24316,0.008,1.0,509000.0,148.0,0.795,451000.0,630000.0,318.9
15895,0.0126,4.877,8314000.0,969.6,0.665,216000.0,727800.0,529.44
11131,0.00782,0.25,14710000.0,1504.0,-0.038,254000.0,2633000.0,574.29
4792,0.0128,1.93,8274000.0,2631.0,0.066,510000.0,2634000.0,465.33
14243,0.01001,3.0,16000000.0,2897.0,0.123,583000.0,1686000.0,519.0
7410,0.00598,2.402,7005000.0,2198.8,0.779,-1019000.0,205600.0,559.03
13910,0.01,2.0,16000000.0,1168.0,0.359,97000.0,629000.0,608.48
17928,0.008,2.44,12750000.0,3185.0,0.141,337000.0,1311000.0,543.41
3229,0.01,2.0,1079000.0,795.0,0.467,579000.0,1509000.0,320.27
21542,0.00778,6.0,7260000.0,3973.0,0.359,160000.0,880000.0,530.38
18506,0.008,1.6,14700000.0,3213.0,0.072,418000.0,2004000.0,542.65
3513,0.01,4.966,9800000.0,3771.0,0.185,508000.0,1407000.0,481.13
19096,0.008,0.241,1000000.0,7020.0,-0.046,226000.0,7748000.0,400.71999999999997
20318,0.00801,1.0,17650000.0,1000.0,-0.259,1431000.0,2420000.0,338.01
21127,0.00803,3.0,13730000.0,2007.0,0.132,1242000.0,1847000.0,346.53
9357,0.01105,1.0,9800000.0,962.0,0.18,638000.0,2315000.0,451.73
3502,0.01,4.966,9800000.0,527.0,0.883,498000.0,445000.0,483.36
24514,0.006,0.18,101000.0,1246.5,-0.002,393800.0,4051000.0,279.03999999999996
2629,0.0129,0.96,1667000.0,1166.0,0.392,253000.0,3944000.0,418.84999999999997
12785,0.00581,1.0,19610000.0,3353.0,-0.065,566000.0,2587000.0,555.01
4115,0.01001,3.0,15690000.0,6107.0,0.248,141000.0,1960000.0,600.0799999999999
12153,0.00578,2.0,17650000.0,4235.0,0.234,372000.0,1751000.0,574.8199999999999
9730,0.00803,3.0,11760000.0,2014.0,0.316,239000.0,839000.0,554.79
6934,0.0102,3.658,6893000.0,6793.6,0.052,581000.0,3101000.0,433.61
9510,0.00585,4.0,11760000.0,1499.0,0.44,723000.0,681000.0,450.88
15925,0.0126,2.438,7023000.0,1330.2,0.486,316000.0,1801800.0,494.88
12457,0.00803,4.0,17650000.0,1509.0,0.358,255000.0,423000.0,595.29
12601,0.0108,2.0,17650000.0,1001.0,0.149,480000.0,817000.0,554.13
14173,0.01001,3.0,12000000.0,3465.0,0.193,133000.0,1053000.0,576.22
24141,0.006,1.0,109000.0,101.0,0.824,319000.0,330000.0,299.06
255,0.00607,0.792,9800000.0,5011.0,0.111,57000.0,1970000.0,572.94
18491,0.008,1.57,14700000.0,3961.0,0.034,498000.0,2706000.0,526.16
15136,0.00925,3.05,6870000.0,4000.0,0.232,365000.0,2175000.0,482.39
10128,0.00574,0.625,13720000.0,5207.0,0.025,276000.0,3626000.0,562.87
18681,0.008,1.57,17700000.0,501.0,0.45,451000.0,524000.0,560.25
1785,0.00999,0.6,1451000.0,562.0,0.55,573000.0,3849000.0,336.04999999999995
2701,0.0131,3.0,2216000.0,1123.0,0.495,693000.0,1976000.0,329.94
13262,0.01,1.0,10000000.0,1003.0,0.227,868000.0,2925000.0,400.09
7449,0.007,0.98,6992000.0,2469.0,0.346,41000.0,2503000.0,551.19
1605,0.00996,0.96,1775000.0,1538.0,0.343,338000.0,3963000.0,402.2
18461,0.008,1.6,14700000.0,3202.0,0.122,254000.0,1556000.0,574.22
11940,0.0108,3.0,15690000.0,2784.0,0.112,497000.0,1517000.0,534.48
976,0.00394,2.08,1167000.0,1325.0,0.558,535000.0,1032000.0,334.49
22808,0.00811,2.0,12000000.0,1248.5,0.37,525000.0,1220000.0,497.53999999999996
8969,0.00578,3.0,9800000.0,1493.0,0.482,266000.0,651000.0,532.97
2212,0.01,1.5,1559000.0,272.0,0.839,636000.0,1028000.0,324.62
21556,0.00801,6.0,9810000.0,501.0,0.847,247000.0,230000.0,536.91
12441,0.00803,3.0,17650000.0,2041.0,0.3,255000.0,700000.0,595.29
24157,0.006,1.0,310000.0,149.0,0.817,351000.0,472000.0,324.5
17541,0.00607,0.79,12750000.0,2209.0,0.101,387000.0,2140000.0,533.25
8997,0.00585,4.0,9800000.0,1499.0,0.454,1063000.0,908000.0,351.62
15590,0.0077,2.6,14710000.0,2013.9,0.128,875000.0,1500000.0,442.45
2025,0.01,2.0,2756000.0,1843.0,0.414,329000.0,2498000.0,428.67999999999995
423,0.0077,2.6,14710000.0,3532.0,0.111,622000.0,1907000.0,499.64
9209,0.00803,3.0,9800000.0,1460.0,0.448,57000.0,639000.0,572.94
12112,0.00581,1.0,17650000.0,5030.0,0.104,261000.0,2638000.0,594.3
19288,0.0095,1.84,5516000.0,662.9,0.843,317222.0,1438680.0,476.48
22705,0.00811,2.0,2000000.0,500.9,0.887,437000.0,1074000.0,385.21999999999997
13653,0.01,2.0,14000000.0,360.0,0.643,1122000.0,814000.0,377.77
20278,0.00801,1.0,17650000.0,500.0,0.353,511000.0,800000.0,547.94
22719,0.00811,2.0,2990000.0,2501.0,0.383,45000.0,1859000.0,497.2
8458,0.0108,1.0,6860000.0,2723.0,0.08,316000.0,3258000.0,493.04999999999995
20188,0.00799,1.0,13730000.0,2002.0,-0.03,950000.0,3640000.0,416.08
18673,0.008,1.57,17700000.0,501.0,0.35,843000.0,716000.0,477.0
15322,0.0107,6.0,7850000.0,1525.0,0.512,175000.0,627000.0,533.27
17595,0.00607,0.79,12750000.0,7539.0,0.017,285000.0,4472000.0,553.68
7650,0.00932,3.048,7101600.0,957.5,0.726,62569.0,841712.0,548.13
23804,0.00798,6.0,18000000.0,5050.2,0.486,101000.0,802000.0,619.94
4840,0.0128,1.93,5171000.0,2617.0,0.127,541000.0,3243000.0,420.62
10827,0.0108,5.8,13720000.0,1007.0,0.398,474000.0,424000.0,523.14
6314,0.01,0.35,2250000.0,3004.9,-0.1483,719126.0,9500000.0,324.54999999999995
2124,0.01,1.75,1579000.0,1134.0,0.46,355000.0,2026000.0,392.15999999999997
3610,0.01,2.0,11760000.0,2055.0,0.256,61000.0,933000.0,586.74
15103,0.0126,1.83,6870000.0,1366.7,0.38,419000.0,2351000.0,470.34
2505,0.0129,0.96,1285000.0,207.0,0.724,604000.0,1409000.0,322.62
17151,0.008,1.57,9800000.0,2239.0,0.129,769000.0,2659000.0,421.37
10035,0.0151,6.0,11760000.0,2122.0,0.318,113000.0,676000.0,577.96
8643,0.00578,3.0,7840000.0,1493.0,0.548,894000.0,1211000.0,370.90999999999997
18908,0.008,2.0,17700000.0,4984.0,0.221,193000.0,1920000.0,605.42
11388,0.0108,3.0,14710000.0,498.0,0.582,19000.0,274000.0,611.39
18601,0.016,6.0,14700000.0,1002.0,0.374,303000.0,462000.0,565.15
10252,0.00578,3.0,13720000.0,4997.0,0.065,971000.0,2488000.0,411.03999999999996
23249,0.00811,3.66,16010000.0,3015.6,0.333,84000.0,656000.0,610.3399999999999
17938,0.008,5.03,12750000.0,3207.0,0.274,210000.0,675000.0,567.9
8133,0.0108,2.0,5880000.0,1001.0,0.564,784000.0,2256000.0,373.05999999999995
3864,0.01,2.0,13720000.0,3562.0,0.199,73000.0,1307000.0,597.87
12298,0.00585,6.0,17650000.0,1499.0,0.383,582000.0,325000.0,533.39
19913,0.008,0.99,9810000.0,2014.0,0.077,877000.0,3940000.0,396.04999999999995
9989,0.0151,6.0,11760000.0,519.0,0.671,723000.0,508000.0,450.88
23771,0.00798,6.0,13980000.0,4011.3,0.259,548000.0,1099000.0,509.53999999999996
2790,0.0131,2.5,1108000.0,670.0,0.53,611000.0,1461000.0,313.85999999999996
16543,0.00607,0.79,7850000.0,7491.0,0.027,258000.0,4273000.0,516.11
8432,0.0108,1.0,6860000.0,1007.0,0.45,311000.0,2653000.0,494.14
22030,0.0134,3.658,1760000.0,2031.3,0.373,85000.0,1490000.0,460.16999999999996
4182,0.01,2.0,17650000.0,623.0,0.168,1057000.0,919000.0,427.17999999999995
1428,0.00993,2.08,3393000.0,438.0,0.919,595000.0,1157000.0,379.0
4438,0.01001,4.966,19610000.0,3950.0,0.425,169000.0,867000.0,621.88
17169,0.008,1.57,9800000.0,2190.0,0.123,795000.0,2658000.0,415.28
6115,0.00953,1.727,6964000.0,2088.2,0.261,519000.0,2620800.0,448.74
6986,0.0112,3.639,10342100.0,7934.0,0.0849,294633.0,2521150.0,531.9
21957,0.01,1.0,14000000.0,1618.0,-0.033,708000.0,2720000.0,474.37
23864,0.008,1.75,10064000.0,5237.0,0.08,321758.0,2553000.0,523.8299999999999
17352,0.008,1.57,9800000.0,3983.0,0.075,411000.0,2582000.0,502.43999999999994
394,0.00607,0.792,14710000.0,4954.0,-0.007,362000.0,3411000.0,553.88
12150,0.00578,2.0,17650000.0,3441.0,0.369,51000.0,889000.0,623.66
18802,0.008,5.03,17700000.0,2201.0,0.319,554000.0,711000.0,539.62
20818,0.00801,3.0,9810000.0,2000.0,0.307,643000.0,1391000.0,450.67999999999995
7934,0.00578,2.0,5880000.0,3441.0,0.297,535000.0,2492000.0,431.65999999999997
19027,0.008,0.241,500000.0,6974.0,-0.074,309000.0,8824000.0,352.13
10853,0.01075,6.0,13720000.0,499.0,0.556,522000.0,252000.0,512.9399999999999
18068,0.011,6.0,12750000.0,3161.0,0.217,392000.0,931000.0,532.23
22564,0.004,0.1,818000.0,5156.7,-0.1421,555703.0,13673200.0,313.38
5533,0.00601,1.0,5100000.0,554.0,0.928,951000.0,2054000.0,322.22999999999996
15783,0.0104,3.8,17660000.0,2369.4,0.321,172000.0,686000.0,608.27
10978,0.00578,2.0,14710000.0,3441.0,0.082,831000.0,2260000.0,452.61
13790,0.01,2.0,18000000.0,179.0,0.897,1044000.0,390000.0,433.67999999999995
10148,0.00581,1.0,13720000.0,1499.0,0.27,215000.0,1124000.0,574.14
8357,0.00585,4.0,6860000.0,3328.0,0.382,494000.0,1300000.0,453.23
2133,0.01,1.75,2432000.0,1478.0,0.431,381000.0,2493000.0,409.30999999999995
5142,0.00998,1.5,6963000.0,818.0,0.638,527000.0,2027000.0,446.89
4888,0.00622,0.91,10343000.0,7661.0,0.032,354000.0,5151000.0,519.5799999999999
3901,0.01001,3.0,13720000.0,1169.0,0.4,143000.0,567000.0,586.67
5672,0.0128,1.93,7030000.0,1369.0,0.395,301000.0,2032000.0,498.21999999999997
17332,0.008,0.78,9800000.0,3966.0,0.046,226000.0,2926000.0,541.04
7093,0.0141,0.991,11029000.0,2032.6,0.117,95000.0,1747600.0,575.7
8381,0.00585,5.0,6860000.0,4982.0,0.253,760000.0,1651000.0,391.22999999999996
19398,0.0123,0.616,101000.0,200.0,0.225,84000.0,600000.0,353.05999999999995
18112,0.00607,0.79,14700000.0,1604.0,0.079,556000.0,1961000.0,513.86
17535,0.00607,0.79,12750000.0,2209.0,0.019,665000.0,2895000.0,473.04999999999995
21733,0.00803,6.0,13630000.0,1998.0,0.272,735000.0,690000.0,465.0
16361,0.008,3.49,4900000.0,2004.0,0.502,339000.0,1308000.0,463.2
3618,0.01,2.0,11760000.0,6063.0,0.163,67000.0,1965000.0,585.75
7987,0.00585,4.0,5880000.0,3328.0,0.379,526000.0,1368000.0,433.75
18990,0.008,0.241,210000.0,6729.0,-0.001,154000.0,8501000.0,358.41999999999996
17270,0.008,2.54,9800000.0,2718.0,0.266,226000.0,1243000.0,541.04
14307,0.01001,3.0,18000000.0,681.0,0.55,172000.0,341000.0,610.53
4931,0.0128,0.91,10343000.0,2848.0,0.049,195000.0,2577000.0,551.78
23079,0.00811,3.0,18040000.0,1002.6,0.345,615000.0,597000.0,529.99
1120,0.00776,3.12,657000.0,290.0,0.892,165000.0,363000.0,397.10999999999996
20362,0.008,1.0,17650000.0,2000.0,-0.417,1230000.0,3570000.0,386.21999999999997
22841,0.00811,2.0,16020000.0,1253.8,0.392,82000.0,566000.0,610.67
10229,0.00578,3.0,13720000.0,1493.0,0.369,527000.0,666000.0,511.87
6804,0.0093,1.829,121000.0,119.3,0.961,102000.0,344000.0,353.94
7598,0.012,1.2,294000.0,500.0,0.5427,92735.0,1585000.0,384.15
24486,0.012,1.0,310000.0,99.0,0.776,195000.0,557000.0,361.71999999999997
