D,L,P,G,Xchf,DHin,CHF,Tin
0.01,4.966,12000.0,5368.0,0.3,114.0,1258.0,306.38
0.01,4.966,12000.0,5946.0,0.293,123.0,1389.0,304.82
0.01,4.966,12000.0,6536.0,0.286,127.0,1515.0,304.12
0.01,4.966,12000.0,6996.0,0.281,127.0,1590.0,304.12
0.01,4.966,14000.0,355.0,0.757,578.0,248.0,230.06
0.01,4.966,14000.0,404.0,0.733,555.0,271.0,235.04
0.01,4.966,14000.0,466.0,0.652,564.0,295.0,233.1
0.01,4.966,14000.0,502.0,0.65,554.0,314.0,235.26
0.01,4.966,14000.0,540.0,0.641,555.0,336.0,235.04
0.01,4.966,14000.0,607.0,0.599,535.0,358.0,239.35
0.01,4.966,14000.0,666.0,0.569,551.0,387.0,235.91
0.01,4.966,14000.0,686.0,0.584,547.0,403.0,236.77
0.01,4.966,14000.0,799.0,0.512,550.0,439.0,236.12
0.01,4.966,14000.0,810.0,0.548,541.0,456.0,238.06
0.01,4.966,14000.0,1044.0,0.412,551.0,519.0,235.91
0.01,4.966,14000.0,1185.0,0.368,567.0,569.0,232.45
0.01,4.966,14000.0,1349.0,0.351,559.0,629.0,234.18
0.01,4.966,14000.0,1514.0,0.326,567.0,691.0,232.45
0.01,4.966,14000.0,1959.0,0.256,548.0,801.0,236.56
0.01,4.966,14000.0,2342.0,0.199,558.0,898.0,234.4
0.01,4.966,14000.0,3017.0,0.195,558.0,1143.0,234.4
0.01,4.966,14000.0,3361.0,0.204,546.0,1265.0,236.99
0.01,4.966,14000.0,3717.0,0.193,554.0,1392.0,235.26
0.01,4.966,14000.0,4099.0,0.201,534.0,1506.0,239.57
0.01,4.966,14000.0,4608.0,0.19,538.0,1670.0,238.71
0.01,4.966,14000.0,330.0,0.815,149.0,169.0,314.43
0.01,4.966,14000.0,494.0,0.59,139.0,191.0,316.09
0.01,4.966,14000.0,524.0,0.588,142.0,203.0,315.6
0.01,4.966,14000.0,640.0,0.542,133.0,230.0,317.08
0.01,4.966,14000.0,729.0,0.51,142.0,252.0,315.6
0.01,4.966,14000.0,821.0,0.482,136.0,269.0,316.59
0.01,4.966,14000.0,920.0,0.472,129.0,293.0,317.73
0.01,4.966,14000.0,1025.0,0.43,140.0,308.0,315.93
0.01,4.966,14000.0,1083.0,0.445,136.0,332.0,316.59
0.01,4.966,14000.0,1226.0,0.416,142.0,361.0,315.6
0.01,4.966,14000.0,1403.0,0.392,131.0,386.0,317.4
0.01,4.966,14000.0,1428.0,0.398,136.0,402.0,316.59
0.01,4.966,14000.0,1688.0,0.382,129.0,454.0,317.73
0.01,4.966,14000.0,2266.0,0.3,131.0,510.0,317.4
0.01,4.966,14000.0,2571.0,0.297,123.0,565.0,318.7
0.01,4.966,14000.0,2762.0,0.304,133.0,631.0,317.08
0.01,4.966,14000.0,3093.0,0.295,131.0,689.0,317.4
0.01,4.966,14000.0,3412.0,0.3,127.0,759.0,318.05
0.01,4.966,14000.0,3743.0,0.295,130.0,829.0,317.57
0.01,4.966,14000.0,3883.0,0.303,140.0,894.0,315.93
0.01,4.966,14000.0,4443.0,0.304,130.0,1010.0,317.57
0.01,4.966,14000.0,5016.0,0.303,134.0,1133.0,316.91
0.01,4.966,14000.0,5448.0,0.302,139.0,1241.0,316.09
0.01,4.966,14000.0,6174.0,0.3,131.0,1370.0,317.4
0.01,4.966,14000.0,6365.0,0.326,133.0,1497.0,317.08
0.01,4.966,16000.0,367.0,0.808,591.0,246.0,244.15
0.01,4.966,16000.0,452.0,0.673,574.0,271.0,247.77
0.01,4.966,16000.0,462.0,0.722,570.0,287.0,248.62
0.01,4.966,16000.0,509.0,0.677,571.0,304.0,248.41
0.01,4.966,16000.0,608.0,0.575,566.0,338.0,249.47
0.01,4.966,16000.0,625.0,0.576,583.0,349.0,245.85
0.01,4.966,16000.0,707.0,0.542,578.0,381.0,246.92
0.01,4.966,16000.0,775.0,0.509,571.0,404.0,248.41
0.01,4.966,16000.0,827.0,0.481,579.0,423.0,246.71
0.01,4.966,16000.0,969.0,0.414,564.0,458.0,249.89
0.01,4.966,16000.0,1087.0,0.384,582.0,508.0,246.07
0.01,4.966,16000.0,1284.0,0.315,591.0,564.0,244.15
0.01,4.966,16000.0,1506.0,0.27,592.0,630.0,243.93
0.01,4.966,16000.0,1666.0,0.27,584.0,691.0,245.64
0.01,4.966,16000.0,1959.0,0.268,566.0,788.0,249.47
0.01,4.966,16000.0,2159.0,0.278,576.0,888.0,247.34
0.01,4.966,16000.0,340.0,0.727,176.0,145.0,323.49
0.01,4.966,16000.0,415.0,0.679,162.0,165.0,325.7
0.01,4.966,16000.0,475.0,0.659,163.0,185.0,325.54
0.01,4.966,16000.0,523.0,0.658,154.0,201.0,326.94
0.01,4.966,16000.0,566.0,0.67,157.0,221.0,326.47
0.01,4.966,16000.0,628.0,0.667,159.0,245.0,326.16
0.01,4.966,16000.0,687.0,0.619,167.0,255.0,324.91
0.01,4.966,16000.0,908.0,0.505,151.0,282.0,327.4
0.01,4.966,16000.0,929.0,0.515,168.0,301.0,324.75
0.01,4.966,16000.0,943.0,0.472,157.0,281.0,326.47
0.01,4.966,16000.0,1115.0,0.456,155.0,322.0,326.78
0.01,4.966,16000.0,1344.0,0.393,150.0,345.0,327.55
0.01,4.966,16000.0,1414.0,0.385,160.0,366.0,326.01
0.01,4.966,16000.0,1619.0,0.366,148.0,394.0,327.86
0.01,4.966,16000.0,1785.0,0.353,143.0,420.0,328.62
0.01,4.966,16000.0,1915.0,0.344,154.0,454.0,326.94
0.01,4.966,16000.0,2083.0,0.346,145.0,484.0,328.32
0.01,4.966,16000.0,2347.0,0.341,165.0,561.0,325.23
0.01,4.966,16000.0,2589.0,0.335,173.0,622.0,323.96
0.01,4.966,16000.0,2897.0,0.339,154.0,674.0,326.94
0.01,4.966,16000.0,3305.0,0.328,153.0,749.0,327.09
0.01,4.966,16000.0,3576.0,0.348,137.0,816.0,329.53
0.01,4.966,16000.0,3671.0,0.353,159.0,881.0,326.16
0.01,4.966,16000.0,4108.0,0.347,165.0,987.0,325.23
0.01,4.966,16000.0,4792.0,0.34,157.0,1114.0,326.47
0.01,4.966,16000.0,5391.0,0.336,157.0,1241.0,326.47
0.01,4.966,16000.0,5945.0,0.343,153.0,1370.0,327.09
0.01,4.966,16000.0,6578.0,0.342,148.0,1496.0,327.86
0.01,4.966,18000.0,433.0,0.718,606.0,251.0,258.36
0.01,4.966,18000.0,472.0,0.682,606.0,267.0,258.36
0.01,4.966,18000.0,518.0,0.658,607.0,288.0,258.15
0.01,4.966,18000.0,587.0,0.588,604.0,310.0,258.78
0.01,4.966,18000.0,639.0,0.555,606.0,330.0,258.36
0.01,4.966,18000.0,695.0,0.515,615.0,351.0,256.48
0.01,4.966,18000.0,839.0,0.414,626.0,394.0,254.16
0.01,4.966,18000.0,1036.0,0.324,613.0,444.0,256.9
0.01,4.966,18000.0,1203.0,0.318,603.0,508.0,258.99
0.01,4.966,18000.0,1465.0,0.279,626.0,611.0,254.16
0.01,4.966,18000.0,387.0,0.795,191.0,156.0,334.62
0.01,4.966,18000.0,493.0,0.682,171.0,172.0,337.52
0.01,4.966,18000.0,583.0,0.62,172.0,191.0,337.38
0.01,4.966,18000.0,659.0,0.585,176.0,206.0,336.81
0.01,4.966,18000.0,701.0,0.59,186.0,225.0,335.36
0.01,4.966,18000.0,866.0,0.5,174.0,242.0,337.09
0.01,4.966,18000.0,1083.0,0.416,164.0,263.0,338.51
0.01,4.966,18000.0,1141.0,0.422,177.0,287.0,336.66
0.01,4.966,18000.0,1194.0,0.416,191.0,305.0,334.62
0.01,4.966,18000.0,1316.0,0.393,187.0,323.0,335.21
0.01,4.966,18000.0,1433.0,0.394,182.0,349.0,335.94
0.01,4.966,18000.0,1466.0,0.423,179.0,369.0,336.37
0.01,4.966,18000.0,1553.0,0.427,172.0,388.0,337.38
0.01,4.966,18000.0,1668.0,0.42,174.0,414.0,337.09
0.01,4.966,18000.0,1787.0,0.409,181.0,442.0,336.08
0.01,4.966,18000.0,2028.0,0.404,179.0,495.0,336.37
0.01,4.966,18000.0,2339.0,0.389,174.0,550.0,337.09
0.01,4.966,18000.0,2630.0,0.382,176.0,615.0,336.81
0.01,4.966,18000.0,2872.0,0.385,174.0,674.0,337.09
0.01,4.966,18000.0,3119.0,0.382,177.0,730.0,336.66
0.01,4.966,18000.0,3232.0,0.423,176.0,803.0,336.81
0.01,4.966,18000.0,3463.0,0.421,182.0,867.0,335.94
0.01,4.966,18000.0,4052.0,0.4,184.0,984.0,335.65
0.01,4.966,18000.0,4615.0,0.392,184.0,1104.0,335.65
0.01,4.966,20000.0,554.0,0.473,660.0,258.0,266.92
0.01,4.966,20000.0,434.0,0.769,213.0,143.0,345.92
0.01,4.966,20000.0,449.0,0.678,204.0,135.0,347.11
0.01,4.966,20000.0,600.0,0.593,203.0,163.0,347.24
0.01,4.966,20000.0,644.0,0.57,219.0,177.0,345.12
0.01,4.966,20000.0,775.0,0.524,212.0,200.0,346.06
0.01,4.966,20000.0,914.0,0.433,219.0,215.0,345.12
0.01,4.966,20000.0,1001.0,0.477,204.0,242.0,347.11
0.01,4.966,20000.0,1025.0,0.469,219.0,252.0,345.12
0.01,4.966,20000.0,1094.0,0.473,234.0,278.0,343.07
0.01,4.966,20000.0,1249.0,0.443,213.0,294.0,345.92
0.01,4.966,20000.0,1302.0,0.45,229.0,318.0,343.76
0.01,4.966,20000.0,1475.0,0.421,219.0,341.0,345.12
0.01,4.966,20000.0,1549.0,0.425,217.0,358.0,345.39
0.01,4.966,20000.0,1685.0,0.421,215.0,386.0,345.66
0.01,4.966,20000.0,1893.0,0.434,208.0,434.0,346.58
0.01,4.966,20000.0,2109.0,0.429,208.0,480.0,346.58
0.01,4.966,20000.0,2476.0,0.41,203.0,542.0,347.24
0.01,4.966,20000.0,2624.0,0.413,222.0,601.0,344.71
0.01,4.966,20000.0,2911.0,0.421,215.0,662.0,345.66
0.01,4.966,20000.0,3076.0,0.449,217.0,728.0,345.39
0.01,4.966,20000.0,3498.0,0.439,210.0,805.0,346.32
0.01,4.966,20000.0,3958.0,0.425,197.0,867.0,348.01
0.01,4.966,20000.0,4392.0,0.415,210.0,975.0,346.32
0.01,4.966,20000.0,5008.0,0.405,204.0,1083.0,347.11
0.0078,7.0,17650.0,1008.0,0.461,1549.0,535.0,36.38
0.0078,7.0,17650.0,1008.0,0.425,1469.0,505.0,55.69
0.0078,7.0,17650.0,1008.0,0.464,1377.0,488.0,77.85
0.0078,7.0,17650.0,1008.0,0.467,1297.0,466.0,97.06
0.0078,7.0,17650.0,1008.0,0.482,1213.0,447.0,117.13
0.0078,7.0,17650.0,1008.0,0.497,1128.0,426.0,137.3
0.0078,7.0,17650.0,1008.0,0.482,1041.0,399.0,157.77
0.0078,7.0,17650.0,1008.0,0.515,954.0,381.0,178.0
0.0078,7.0,17650.0,1008.0,0.524,860.0,358.0,199.53
0.0078,7.0,17650.0,1008.0,0.512,768.0,331.0,220.17
0.0078,7.0,17650.0,1008.0,0.506,679.0,305.0,239.66
0.0078,7.0,17650.0,1008.0,0.521,582.0,283.0,260.24
0.0078,7.0,17650.0,1008.0,0.509,480.0,251.0,280.98
0.0078,7.0,17650.0,1008.0,0.512,378.0,224.0,300.56
0.0078,7.0,17650.0,1008.0,0.512,255.0,192.0,322.14
0.0078,7.0,17650.0,1008.0,0.563,130.0,169.0,340.94
0.0078,7.0,17650.0,1008.0,0.581,47.0,148.0,350.94
0.0078,7.0,17650.0,1502.0,0.297,1549.0,743.0,36.38
0.0078,7.0,17650.0,1502.0,0.343,1465.0,723.0,56.66
0.0078,7.0,17650.0,1502.0,0.307,1381.0,677.0,76.89
0.0078,7.0,17650.0,1502.0,0.339,1297.0,652.0,97.06
0.0078,7.0,17650.0,1502.0,0.408,777.0,461.0,218.17
0.0078,7.0,17650.0,1502.0,0.425,674.0,426.0,240.74
0.0078,7.0,17650.0,1502.0,0.418,584.0,387.0,259.83
0.0078,7.0,17650.0,1502.0,0.414,475.0,341.0,281.97
0.0078,7.0,17650.0,1502.0,0.413,372.0,300.0,301.67
0.0078,7.0,17650.0,1502.0,0.424,255.0,256.0,322.14
0.0078,7.0,17650.0,1502.0,0.442,191.0,235.0,332.23
0.0078,7.0,17650.0,1502.0,0.428,123.0,202.0,341.87
0.0078,7.0,17650.0,1933.0,0.281,1545.0,947.0,37.34
0.0078,7.0,17650.0,1933.0,0.291,1465.0,909.0,56.66
0.0078,7.0,17650.0,1933.0,0.304,1381.0,870.0,76.89
0.0078,7.0,17650.0,1933.0,0.317,1297.0,832.0,97.06
0.0078,7.0,17650.0,1933.0,0.318,1213.0,786.0,117.13
0.0078,7.0,17650.0,1933.0,0.328,1123.0,743.0,138.49
0.0078,7.0,17650.0,1933.0,0.329,1041.0,700.0,157.77
0.0078,7.0,17650.0,1933.0,0.363,954.0,669.0,178.0
0.0078,7.0,17650.0,1933.0,0.388,864.0,632.0,198.62
0.0078,7.0,17650.0,1933.0,0.407,773.0,592.0,219.06
0.0078,7.0,17650.0,1933.0,0.392,577.0,483.0,261.28
0.0078,7.0,17650.0,1933.0,0.399,480.0,436.0,280.98
0.0078,7.0,17650.0,1933.0,0.397,372.0,381.0,301.67
0.0078,7.0,17650.0,1933.0,0.4,255.0,322.0,322.14
0.0078,7.0,17650.0,1933.0,0.456,123.0,274.0,341.87
0.0078,7.0,17650.0,1944.0,0.507,47.0,254.0,350.94
0.0078,7.0,17650.0,2772.0,0.262,1461.0,1283.0,57.62
0.0078,7.0,17650.0,2772.0,0.269,1377.0,1222.0,77.85
0.0078,7.0,17650.0,2772.0,0.301,1301.0,1185.0,96.1
0.0078,7.0,17650.0,2772.0,0.325,1213.0,1132.0,117.13
0.0078,7.0,17650.0,2772.0,0.338,1128.0,1075.0,137.3
0.0078,7.0,17650.0,2772.0,0.343,1041.0,1012.0,157.77
0.0078,7.0,17650.0,2772.0,0.334,949.0,936.0,179.16
0.0078,7.0,17650.0,2772.0,0.367,864.0,892.0,198.62
0.0078,7.0,17650.0,2772.0,0.353,768.0,811.0,220.17
0.0078,7.0,17650.0,2772.0,0.367,683.0,756.0,238.79
0.0078,7.0,17650.0,2772.0,0.37,577.0,677.0,261.28
0.0078,7.0,17650.0,2772.0,0.377,480.0,607.0,280.98
0.0078,7.0,17650.0,2766.0,0.423,378.0,561.0,300.56
0.0078,7.0,17650.0,2766.0,0.48,191.0,458.0,332.23
0.0078,7.0,17650.0,2766.0,0.518,116.0,422.0,342.79
0.0078,7.0,17650.0,2766.0,0.534,39.0,372.0,351.76
0.0078,7.0,17650.0,1502.0,0.363,1211.0,624.0,117.6
0.0078,7.0,17650.0,1502.0,0.357,1126.0,588.0,137.78
0.0078,7.0,17650.0,1502.0,0.414,1041.0,572.0,157.77
0.0078,7.0,17650.0,1502.0,0.389,954.0,525.0,178.0
0.0078,7.0,17650.0,1502.0,0.404,860.0,494.0,199.53
0.00805,10.94,6860.0,1008.0,0.77,1092.0,419.0,38.7
0.00805,10.94,6860.0,1008.0,0.822,1092.0,433.0,38.7
0.00805,10.94,6860.0,1013.0,0.74,1008.0,397.0,58.9
0.00805,10.94,6860.0,1013.0,0.751,920.0,384.0,79.9
0.00805,10.94,6860.0,1013.0,0.787,840.0,379.0,99.0
0.00805,10.94,6860.0,1013.0,0.81,751.0,368.0,120.2
0.00805,10.94,6860.0,1008.0,0.798,666.0,347.0,140.2
0.00805,10.94,6860.0,1008.0,0.832,584.0,342.0,159.3
0.00805,10.94,6860.0,1008.0,0.817,492.0,321.0,180.5
0.00805,10.94,6860.0,1008.0,0.849,412.0,314.0,198.6
0.00805,10.94,6860.0,1008.0,0.831,316.0,292.0,219.9
0.00805,10.94,6860.0,1008.0,0.861,217.0,283.0,241.1
0.00805,10.94,6860.0,1008.0,0.858,130.0,265.0,259.1
0.00805,10.94,6860.0,1008.0,0.876,18.0,250.0,281.0
0.00805,10.94,6860.0,1508.0,0.589,1088.0,548.0,39.7
0.00805,10.94,6860.0,1508.0,0.576,1004.0,520.0,59.8
0.00805,10.94,6860.0,1508.0,0.613,928.0,514.0,78.0
0.00805,10.94,6860.0,1508.0,0.623,838.0,493.0,99.5
0.00805,10.94,6860.0,1508.0,0.722,756.0,512.0,119.0
0.00805,10.94,6860.0,1508.0,0.627,675.0,450.0,138.1
0.00805,10.94,6860.0,1508.0,0.659,584.0,438.0,159.3
0.00805,10.94,6860.0,1508.0,0.671,501.0,421.0,178.4
0.00805,10.94,6860.0,1508.0,0.691,407.0,404.0,199.7
0.00805,10.94,6860.0,1508.0,0.699,313.0,381.0,220.5
0.00805,10.94,6860.0,1508.0,0.718,217.0,363.0,241.1
0.00805,10.94,6860.0,1508.0,0.75,125.0,350.0,260.1
0.00805,10.94,6860.0,1508.0,0.776,18.0,327.0,281.0
0.00805,10.94,6860.0,2016.0,0.503,713.0,545.0,129.1
0.00805,10.94,6860.0,2016.0,0.526,666.0,541.0,140.2
0.00805,10.94,6860.0,2016.0,0.511,666.0,533.0,140.2
0.00805,10.94,6860.0,2016.0,0.518,584.0,506.0,159.3
0.00805,10.94,6860.0,2016.0,0.549,497.0,491.0,179.4
0.00805,10.94,6860.0,2016.0,0.542,407.0,455.0,199.7
0.00805,10.94,6860.0,2016.0,0.57,316.0,436.0,219.9
0.00805,10.94,6860.0,2016.0,0.571,311.0,435.0,220.9
0.00805,10.94,6860.0,2016.0,0.582,222.0,408.0,240.1
0.00805,10.94,6860.0,2016.0,0.603,125.0,385.0,260.1
0.00805,10.94,6860.0,2016.0,0.641,18.0,359.0,281.0
0.00805,10.94,9800.0,1008.0,0.625,1234.0,381.0,37.4
0.00805,10.94,9800.0,1008.0,0.627,1154.0,368.0,56.6
0.00805,10.94,9800.0,1013.0,0.601,1065.0,347.0,77.9
0.00805,10.94,9800.0,1008.0,0.61,982.0,331.0,97.8
0.00805,10.94,9800.0,1008.0,0.62,902.0,319.0,116.8
0.00805,10.94,9800.0,1008.0,0.62,902.0,319.0,116.8
0.00805,10.94,9800.0,1008.0,0.612,808.0,299.0,139.0
0.00805,10.94,9800.0,1013.0,0.629,643.0,273.0,177.4
0.00805,10.94,9800.0,1013.0,0.618,544.0,255.0,199.9
0.00805,10.94,9800.0,1008.0,0.618,462.0,238.0,218.1
0.00805,10.94,9800.0,1013.0,0.629,363.0,223.0,239.5
0.00805,10.94,9800.0,1008.0,0.625,271.0,204.0,258.8
0.00805,10.94,9800.0,1008.0,0.627,165.0,185.0,279.8
0.00805,10.94,9800.0,1008.0,0.637,57.0,167.0,299.7
0.00805,10.94,9800.0,1013.0,0.633,22.0,160.0,305.8
0.00805,10.94,9800.0,1513.0,0.452,1230.0,508.0,38.3
0.00805,10.94,9800.0,1516.0,0.446,1149.0,484.0,57.8
0.00805,10.94,9800.0,1516.0,0.446,1061.0,459.0,78.9
0.00805,10.94,9800.0,1511.0,0.442,986.0,435.0,96.8
0.00805,10.94,9800.0,1516.0,0.453,897.0,416.0,118.0
0.00805,10.94,9800.0,1516.0,0.434,817.0,387.0,136.9
0.00805,10.94,9800.0,1516.0,0.461,726.0,372.0,158.2
0.00805,10.94,9800.0,1516.0,0.433,643.0,338.0,177.4
0.00805,10.94,9800.0,1516.0,0.466,544.0,323.0,199.9
0.00805,10.94,9800.0,1516.0,0.451,462.0,295.0,218.1
0.00805,10.94,9800.0,1516.0,0.458,363.0,271.0,239.5
0.00805,10.94,9800.0,1516.0,0.472,261.0,248.0,260.8
0.00805,10.94,9800.0,1516.0,0.483,162.0,224.0,280.4
0.00805,10.94,9800.0,1516.0,0.518,62.0,209.0,298.9
0.00805,10.94,9800.0,2027.0,0.398,961.0,552.0,102.8
0.00805,10.94,9800.0,2027.0,0.387,897.0,533.0,118.0
0.00805,10.94,9800.0,2027.0,0.393,812.0,494.0,138.1
0.00805,10.94,9800.0,2027.0,0.379,730.0,457.0,157.3
0.00805,10.94,9800.0,2016.0,0.373,643.0,420.0,177.4
0.00805,10.94,9800.0,2016.0,0.369,549.0,383.0,198.8
0.00805,10.94,9800.0,2027.0,0.364,459.0,350.0,218.8
0.00805,10.94,9800.0,2027.0,0.365,363.0,315.0,239.5
0.00805,10.94,9800.0,2027.0,0.357,266.0,276.0,259.8
0.00805,10.94,9800.0,2016.0,0.366,165.0,242.0,279.8
0.00805,10.94,9800.0,2722.0,0.379,544.0,522.0,199.9
0.00805,10.94,9800.0,2722.0,0.367,453.0,469.0,220.1
0.00805,10.94,9800.0,2722.0,0.39,359.0,438.0,240.4
0.00805,10.94,9800.0,2722.0,0.436,264.0,420.0,260.2
0.00805,10.94,9800.0,2722.0,0.429,264.0,416.0,260.2
0.00805,10.94,9800.0,2722.0,0.407,261.0,401.0,260.8
0.00805,10.94,9800.0,2722.0,0.472,170.0,400.0,278.8
0.00805,10.94,9800.0,2722.0,0.441,216.0,402.0,269.8
0.00805,10.94,9800.0,2722.0,0.475,159.0,397.0,281.0
0.00805,10.94,9800.0,2722.0,0.439,159.0,371.0,281.0
0.00805,10.94,9800.0,2719.0,0.484,62.0,352.0,298.9
0.00805,10.94,9800.0,2722.0,0.521,62.0,379.0,298.9
0.00805,10.94,9800.0,2719.0,0.494,57.0,357.0,299.7
0.00805,10.94,9800.0,2772.0,0.458,57.0,340.0,299.7
0.00805,10.94,9800.0,2727.0,0.533,28.0,370.0,304.8
0.00805,10.94,13720.0,1011.0,0.465,1389.0,350.0,37.9
0.00805,10.94,13720.0,1011.0,0.444,1308.0,331.0,57.4
0.00805,10.94,13720.0,1016.0,0.439,1220.0,315.0,78.5
0.00805,10.94,13720.0,1016.0,0.448,1140.0,302.0,97.7
0.00805,10.94,13720.0,1016.0,0.44,1056.0,285.0,117.7
0.00805,10.94,13720.0,1016.0,0.431,971.0,267.0,137.8
0.00805,10.94,13720.0,1016.0,0.453,845.0,256.0,167.3
0.00805,10.94,13720.0,1011.0,0.413,703.0,213.0,199.8
0.00805,10.94,13720.0,1011.0,0.442,621.0,205.0,218.2
0.00805,10.94,13720.0,1016.0,0.412,425.0,163.0,260.1
0.00805,10.94,13720.0,1016.0,0.435,522.0,186.0,239.7
0.00805,10.94,13720.0,1508.0,0.405,1389.0,504.0,37.9
0.00805,10.94,13720.0,1508.0,0.413,1308.0,485.0,57.4
0.00805,10.94,13720.0,1511.0,0.419,1140.0,441.0,97.7
0.00805,10.94,13720.0,1508.0,0.422,1058.0,419.0,117.2
0.00805,10.94,13720.0,1511.0,0.405,975.0,391.0,136.9
0.00805,10.94,13720.0,1511.0,0.404,885.0,365.0,158.0
0.00805,10.94,13720.0,1508.0,0.405,801.0,342.0,177.5
0.00805,10.94,13720.0,1516.0,0.377,707.0,311.0,198.9
0.00805,10.94,13720.0,1508.0,0.412,712.0,322.0,197.8
0.00805,10.94,13720.0,1508.0,0.411,616.0,294.0,219.3
0.00805,10.94,13720.0,1508.0,0.404,525.0,266.0,239.1
0.00805,10.94,13720.0,1508.0,0.404,425.0,240.0,260.1
0.00805,10.94,13720.0,1508.0,0.409,318.0,213.0,281.6
0.00805,10.94,13720.0,1508.0,0.385,221.0,179.0,299.9
0.00805,10.94,13720.0,2002.0,0.306,1132.0,536.0,99.6
0.00805,10.94,13720.0,2030.0,0.307,1052.0,514.0,118.7
0.00805,10.94,13720.0,2030.0,0.302,975.0,484.0,136.9
0.00805,10.94,13720.0,2030.0,0.308,880.0,450.0,159.2
0.00805,10.94,13720.0,2030.0,0.316,797.0,423.0,178.4
0.00805,10.94,13720.0,2033.0,0.298,707.0,385.0,198.9
0.00805,10.94,13720.0,2030.0,0.295,611.0,346.0,220.4
0.00805,10.94,13720.0,2030.0,0.303,522.0,317.0,239.7
0.00805,10.94,13720.0,2030.0,0.302,420.0,279.0,261.2
0.00805,10.94,13720.0,2033.0,0.322,324.0,254.0,280.4
0.00805,10.94,13720.0,2030.0,0.314,215.0,211.0,300.9
0.00805,10.94,13720.0,2052.0,0.328,98.0,174.0,320.8
0.00805,10.94,17650.0,1016.0,0.505,1545.0,362.0,37.3
0.00805,10.94,17650.0,1016.0,0.465,1465.0,341.0,56.6
0.00805,10.94,17650.0,1016.0,0.482,1381.0,328.0,76.8
0.00805,10.94,17650.0,1016.0,0.485,1297.0,313.0,97.0
0.00805,10.94,17650.0,1016.0,0.471,1209.0,294.0,118.0
0.00805,10.94,17650.0,1016.0,0.509,1128.0,285.0,137.3
0.00805,10.94,17650.0,1011.0,0.475,1037.0,262.0,158.7
0.00805,10.94,17650.0,1016.0,0.475,958.0,249.0,177.0
0.00805,10.94,17650.0,1011.0,0.469,869.0,230.0,197.4
0.00805,10.94,17650.0,1011.0,0.5,777.0,219.0,218.1
0.00805,10.94,17650.0,1016.0,0.489,679.0,200.0,239.6
0.00805,10.94,17650.0,1016.0,0.504,582.0,185.0,260.2
0.00805,10.94,17650.0,1011.0,0.514,485.0,169.0,279.9
0.00805,10.94,17650.0,1016.0,0.548,372.0,154.0,301.6
0.00805,10.94,17650.0,1016.0,0.531,372.0,151.0,301.6
0.00805,10.94,17650.0,1011.0,0.539,372.0,151.0,301.6
0.00805,10.94,17650.0,1011.0,0.536,261.0,131.0,321.1
0.00805,10.94,17650.0,1016.0,0.543,123.0,108.0,341.8
0.00805,10.94,17650.0,1016.0,0.519,123.0,105.0,341.8
0.00805,10.94,17650.0,1511.0,0.395,1549.0,515.0,36.3
0.00805,10.94,17650.0,1511.0,0.388,1461.0,489.0,57.6
0.00805,10.94,17650.0,1511.0,0.412,1381.0,473.0,76.8
0.00805,10.94,17650.0,1511.0,0.376,1295.0,442.0,97.5
0.00805,10.94,17650.0,1511.0,0.391,1213.0,422.0,117.1
0.00805,10.94,17650.0,1511.0,0.386,1123.0,396.0,138.4
0.00805,10.94,17650.0,1511.0,0.382,1044.0,373.0,157.0
0.00805,10.94,17650.0,1511.0,0.397,954.0,352.0,178.0
0.00805,10.94,17650.0,1511.0,0.397,862.0,327.0,199.0
0.00805,10.94,17650.0,1511.0,0.416,773.0,307.0,219.0
0.00805,10.94,17650.0,1511.0,0.411,683.0,281.0,238.7
0.00805,10.94,17650.0,1511.0,0.412,579.0,254.0,260.8
0.00805,10.94,17650.0,1511.0,0.438,480.0,234.0,280.9
0.00805,10.94,17650.0,1511.0,0.474,366.0,212.0,302.7
0.00805,10.94,17650.0,1511.0,0.554,261.0,201.0,321.1
0.00805,10.94,17650.0,1511.0,0.541,261.0,198.0,321.1
0.00805,10.94,17650.0,1511.0,0.612,123.0,177.0,341.8
0.00805,10.94,17650.0,1511.0,0.663,119.0,186.0,342.4
0.00805,10.94,17650.0,2002.0,0.383,1128.0,526.0,137.3
0.00805,10.94,17650.0,2038.0,0.379,1037.0,500.0,158.7
0.00805,10.94,17650.0,2002.0,0.378,951.0,461.0,178.7
0.00805,10.94,17650.0,2036.0,0.403,864.0,443.0,198.6
0.00805,10.94,17650.0,2002.0,0.41,770.0,405.0,219.7
0.00805,10.94,17650.0,2036.0,0.407,679.0,377.0,239.6
0.00805,10.94,17650.0,2036.0,0.422,582.0,345.0,260.2
0.00805,10.94,17650.0,2036.0,0.403,582.0,341.0,260.2
0.00805,10.94,17650.0,2002.0,0.478,577.0,356.0,261.2
0.00805,10.94,17650.0,2033.0,0.49,485.0,331.0,279.9
0.00805,10.94,17650.0,2036.0,0.501,485.0,335.0,279.9
0.00805,10.94,17650.0,2036.0,0.472,480.0,324.0,280.9
0.00805,10.94,17650.0,2036.0,0.507,378.0,298.0,300.5
0.00805,10.94,17650.0,2036.0,0.49,369.0,291.0,302.2
0.00805,10.94,17650.0,2033.0,0.53,366.0,301.0,302.7
0.00805,10.94,17650.0,2036.0,0.518,261.0,259.0,321.1
0.00805,15.0,9800.0,2002.0,0.432,443.0,272.0,222.3
