,D,L,P,G,Xchf,DHin,CHF,Tin,L/D
12394,0.00795,2.0,17650000.0,1495.0,-0.111,1543000.0,2139000.0,310.97999999999996,251.57232704402514
12395,0.00795,2.0,17650000.0,1495.0,-0.108,1465000.0,2023000.0,329.80999999999995,251.57232704402514
12396,0.00795,2.0,17650000.0,1495.0,-0.073,1381000.0,1942000.0,350.03999999999996,251.57232704402514
12397,0.00795,2.0,17650000.0,1495.0,-0.052,1293000.0,1837000.0,371.15999999999997,251.57232704402514
12398,0.00795,2.0,17650000.0,1495.0,-0.036,1209000.0,1732000.0,391.22999999999996,251.57232704402514
12399,0.00795,2.0,17650000.0,1495.0,0.033,1132000.0,1697000.0,409.51,251.57232704402514
12400,0.00795,2.0,17650000.0,1495.0,0.049,1041000.0,1581000.0,430.91999999999996,251.57232704402514
12401,0.00795,2.0,17650000.0,1495.0,0.076,947000.0,1477000.0,452.77,251.57232704402514
12402,0.00795,2.0,17650000.0,1495.0,0.087,864000.0,1383000.0,471.77,251.57232704402514
12403,0.00795,2.0,17650000.0,1495.0,0.116,770000.0,1279000.0,492.88,251.57232704402514
12404,0.00795,2.0,17650000.0,1495.0,0.136,674000.0,1163000.0,513.89,251.57232704402514
12405,0.00795,2.0,17650000.0,1495.0,0.159,579000.0,1054000.0,534.02,251.57232704402514
12406,0.00795,2.0,17650000.0,1495.0,0.188,475000.0,938000.0,555.12,251.57232704402514
12407,0.00795,2.0,17650000.0,2004.0,-0.156,1549000.0,2802000.0,309.53,251.57232704402514
12408,0.00795,2.0,17650000.0,2004.0,-0.152,1463000.0,2640000.0,330.28999999999996,251.57232704402514
12409,0.00795,2.0,17650000.0,2004.0,-0.12,1383000.0,2535000.0,349.55999999999995,251.57232704402514
12410,0.00795,2.0,17650000.0,2004.0,-0.097,1293000.0,2395000.0,371.15999999999997,251.57232704402514
12411,0.00795,2.0,17650000.0,2004.0,-0.072,1213000.0,2279000.0,390.28,251.57232704402514
12412,0.00795,2.0,17650000.0,2004.0,-0.051,1130000.0,2151000.0,409.98,251.57232704402514
12413,0.00795,2.0,17650000.0,2004.0,-0.022,1037000.0,2011000.0,431.86,251.57232704402514
12414,0.00795,2.0,17650000.0,2004.0,-0.003,949000.0,1872000.0,452.30999999999995,251.57232704402514
12415,0.00795,2.0,17650000.0,2004.0,0.028,866000.0,1756000.0,471.30999999999995,251.57232704402514
12416,0.00795,2.0,17650000.0,2004.0,0.062,770000.0,1616000.0,492.88,251.57232704402514
12417,0.00795,2.0,17650000.0,2004.0,0.09,674000.0,1477000.0,513.89,251.57232704402514
12418,0.00795,2.0,17650000.0,2004.0,0.128,579000.0,1360000.0,534.02,251.57232704402514
12419,0.00795,2.0,17650000.0,2004.0,0.168,483000.0,1232000.0,553.54,251.57232704402514
12420,0.00795,2.0,17650000.0,2787.0,-0.143,1297000.0,3233000.0,370.21,251.57232704402514
12421,0.00795,2.0,17650000.0,2787.0,-0.116,1211000.0,3058000.0,390.75,251.57232704402514
12422,0.00795,2.0,17650000.0,2787.0,-0.103,1128000.0,2860000.0,410.45,251.57232704402514
12423,0.00795,2.0,17650000.0,2787.0,-0.063,1041000.0,2721000.0,430.91999999999996,251.57232704402514
12424,0.00795,2.0,17650000.0,2787.0,-0.031,954000.0,2546000.0,451.15,251.57232704402514
12425,0.00795,2.0,17650000.0,2793.0,0.005,864000.0,2395000.0,471.77,251.57232704402514
12426,0.00795,2.0,17650000.0,2782.0,0.019,770000.0,2163000.0,492.88,251.57232704402514
12427,0.00795,2.0,17650000.0,2782.0,0.063,679000.0,2011000.0,512.81,251.57232704402514
12428,0.00795,2.0,17650000.0,2782.0,0.083,584000.0,1802000.0,532.98,251.57232704402514
12429,0.00795,2.0,17650000.0,2765.0,0.138,475000.0,1628000.0,555.12,251.57232704402514
12430,0.00803,3.0,17650000.0,1021.0,0.299,582000.0,562000.0,533.39,373.59900373599
12431,0.00803,3.0,17650000.0,1021.0,0.32,480000.0,508000.0,554.13,373.59900373599
12432,0.00803,3.0,17650000.0,1021.0,0.344,378000.0,454000.0,573.71,373.59900373599
12433,0.00803,3.0,17650000.0,1021.0,0.377,255000.0,393000.0,595.29,373.59900373599
12434,0.00803,3.0,17650000.0,1487.0,0.201,582000.0,741000.0,533.39,373.59900373599
12435,0.00803,3.0,17650000.0,1487.0,0.268,480000.0,697000.0,554.13,373.59900373599
12436,0.00803,3.0,17650000.0,1487.0,0.279,366000.0,598000.0,575.92,373.59900373599
12437,0.00803,3.0,17650000.0,1487.0,0.328,255000.0,532000.0,595.29,373.59900373599
12438,0.00803,3.0,17650000.0,2041.0,0.198,582000.0,1017000.0,533.39,373.59900373599
12439,0.00803,3.0,17650000.0,2041.0,0.243,475000.0,924000.0,555.12,373.59900373599
12440,0.00803,3.0,17650000.0,2041.0,0.264,372000.0,814000.0,574.8199999999999,373.59900373599
12441,0.00803,3.0,17650000.0,2041.0,0.3,255000.0,700000.0,595.29,373.59900373599
12442,0.00803,3.0,17650000.0,2809.0,0.203,582000.0,1407000.0,533.39,373.59900373599
12443,0.00803,3.0,17650000.0,2809.0,0.244,480000.0,1279000.0,554.13,373.59900373599
12444,0.00803,3.0,17650000.0,2809.0,0.261,372000.0,1116000.0,574.8199999999999,373.59900373599
12445,0.00803,3.0,17650000.0,2809.0,0.302,255000.0,965000.0,595.29,373.59900373599
12446,0.00803,3.0,17650000.0,3330.0,0.173,582000.0,1616000.0,533.39,373.59900373599
12447,0.00803,3.0,17650000.0,3330.0,0.219,480000.0,1465000.0,554.13,373.59900373599
12448,0.00803,3.0,17650000.0,3319.0,0.243,372000.0,1279000.0,574.8199999999999,373.59900373599
12449,0.00803,3.0,17650000.0,3319.0,0.284,255000.0,1110000.0,595.29,373.59900373599
12450,0.00803,4.0,17650000.0,993.0,0.348,582000.0,427000.0,533.39,498.13200498132
12451,0.00803,4.0,17650000.0,993.0,0.394,475000.0,397000.0,555.12,498.13200498132
12452,0.00803,4.0,17650000.0,993.0,0.416,372000.0,358000.0,574.8199999999999,498.13200498132
12453,0.00803,4.0,17650000.0,993.0,0.436,255000.0,310000.0,595.29,498.13200498132
12454,0.00803,4.0,17650000.0,1509.0,0.263,582000.0,602000.0,533.39,498.13200498132
12455,0.00803,4.0,17650000.0,1509.0,0.335,480000.0,571000.0,554.13,498.13200498132
12456,0.00803,4.0,17650000.0,1509.0,0.372,372000.0,516000.0,574.8199999999999,498.13200498132
12457,0.00803,4.0,17650000.0,1509.0,0.358,255000.0,423000.0,595.29,498.13200498132
12458,0.00803,4.0,17650000.0,2008.0,0.297,582000.0,829000.0,533.39,498.13200498132
12459,0.00803,4.0,17650000.0,2003.0,0.289,480000.0,721000.0,554.13,498.13200498132
12460,0.00803,4.0,17650000.0,2008.0,0.299,372000.0,629000.0,574.8199999999999,498.13200498132
12461,0.00803,4.0,17650000.0,2008.0,0.324,255000.0,534000.0,595.29,498.13200498132
12462,0.00803,4.0,17650000.0,2836.0,0.269,582000.0,1140000.0,533.39,498.13200498132
12463,0.00803,4.0,17650000.0,2831.0,0.287,480000.0,1019000.0,554.13,498.13200498132
12464,0.00803,4.0,17650000.0,2831.0,0.33,372000.0,923000.0,574.8199999999999,498.13200498132
12465,0.00803,4.0,17650000.0,2831.0,0.334,255000.0,767000.0,595.29,498.13200498132
12466,0.00803,4.0,17650000.0,3352.0,0.222,582000.0,1279000.0,533.39,498.13200498132
12467,0.00803,4.0,17650000.0,3341.0,0.267,480000.0,1174000.0,554.13,498.13200498132
12468,0.00803,4.0,17650000.0,3324.0,0.287,372000.0,1026000.0,574.8199999999999,498.13200498132
12469,0.00803,4.0,17650000.0,3324.0,0.334,255000.0,902000.0,595.29,498.13200498132
12470,0.00803,4.0,17650000.0,3363.0,0.331,255000.0,907000.0,595.29,498.13200498132
12471,0.00805,1.0,17650000.0,1005.0,0.076,582000.0,1302000.0,533.39,124.22360248447205
12472,0.00805,1.0,17650000.0,1005.0,0.114,480000.0,1163000.0,554.13,124.22360248447205
12473,0.00805,1.0,17650000.0,1005.0,0.161,372000.0,1036000.0,574.8199999999999,124.22360248447205
12474,0.00805,1.0,17650000.0,1005.0,0.184,255000.0,846000.0,595.29,124.22360248447205
12475,0.00805,1.0,17650000.0,1507.0,0.008,582000.0,1767000.0,533.39,124.22360248447205
12476,0.00805,1.0,17650000.0,1507.0,0.043,480000.0,1581000.0,554.13,124.22360248447205
12477,0.00805,1.0,17650000.0,1507.0,0.085,372000.0,1372000.0,574.8199999999999,124.22360248447205
12478,0.00805,1.0,17650000.0,1507.0,0.107,255000.0,1082000.0,595.29,124.22360248447205
12479,0.00805,1.0,17650000.0,2014.0,0.002,480000.0,1977000.0,554.13,124.22360248447205
12480,0.00805,1.0,17650000.0,2014.0,0.054,372000.0,1732000.0,574.8199999999999,124.22360248447205
12481,0.00805,1.0,17650000.0,2014.0,0.112,255000.0,1465000.0,595.29,124.22360248447205
12482,0.00805,1.0,17650000.0,2784.0,0.016,372000.0,2221000.0,574.8199999999999,124.22360248447205
12483,0.00805,1.0,17650000.0,3330.0,0.072,255000.0,2198000.0,595.29,124.22360248447205
12484,0.0082,5.34,17650000.0,1010.0,0.338,1465000.0,667000.0,329.80999999999995,651.2195121951219
12485,0.0082,5.34,17650000.0,1010.0,0.348,1381000.0,629000.0,350.03999999999996,651.2195121951219
12486,0.0082,5.34,17650000.0,1010.0,0.326,1293000.0,598000.0,371.15999999999997,651.2195121951219
12487,0.0082,5.34,17650000.0,1010.0,0.323,1217000.0,569000.0,389.32,651.2195121951219
12488,0.0082,5.34,17650000.0,1010.0,0.368,1128000.0,547000.0,410.45,651.2195121951219
12489,0.0082,5.34,17650000.0,1010.0,0.374,958000.0,488000.0,450.23,651.2195121951219
12490,0.0082,5.34,17650000.0,1010.0,0.396,869000.0,458000.0,470.63,651.2195121951219
12491,0.0082,5.34,17650000.0,1010.0,0.399,768000.0,421000.0,493.31999999999994,651.2195121951219
12492,0.0082,5.34,17650000.0,1010.0,0.416,683000.0,394000.0,511.93999999999994,651.2195121951219
12493,0.0082,5.34,17650000.0,1010.0,0.434,582000.0,361000.0,533.39,651.2195121951219
12494,0.0082,5.34,17650000.0,1010.0,0.456,470000.0,325000.0,556.1099999999999,651.2195121951219
12495,0.0082,5.34,17650000.0,1010.0,0.475,372000.0,296000.0,574.8199999999999,651.2195121951219
12496,0.0082,5.34,17650000.0,1010.0,0.48,315000.0,277000.0,585.0799999999999,651.2195121951219
12497,0.0082,5.34,17650000.0,1010.0,0.483,255000.0,254000.0,595.29,651.2195121951219
12498,0.0082,5.34,17650000.0,1010.0,0.496,185000.0,232000.0,606.28,651.2195121951219
12499,0.0082,5.34,17650000.0,1010.0,0.483,123000.0,205000.0,615.02,651.2195121951219
12500,0.0082,5.34,17650000.0,1010.0,0.509,63000.0,188000.0,622.3599999999999,651.2195121951219
12501,0.0082,5.34,17650000.0,1500.0,0.247,1213000.0,808000.0,390.28,651.2195121951219
12502,0.0082,5.34,17650000.0,1500.0,0.242,1123000.0,752000.0,411.64,651.2195121951219
12503,0.0082,5.34,17650000.0,1510.0,0.277,1041000.0,726000.0,430.91999999999996,651.2195121951219
12504,0.0082,5.34,17650000.0,1510.0,0.275,954000.0,676000.0,451.15,651.2195121951219
12505,0.0082,5.34,17650000.0,1494.0,0.279,869000.0,624000.0,470.63,651.2195121951219
12506,0.0082,5.34,17650000.0,1494.0,0.325,773000.0,593000.0,492.21,651.2195121951219
12507,0.0082,5.34,17650000.0,1505.0,0.352,679000.0,555000.0,512.81,651.2195121951219
12508,0.0082,5.34,17650000.0,1505.0,0.374,582000.0,511000.0,533.39,651.2195121951219
12509,0.0082,5.34,17650000.0,1505.0,0.387,480000.0,460000.0,554.13,651.2195121951219
12510,0.0082,5.34,17650000.0,1505.0,0.362,427000.0,418000.0,564.47,651.2195121951219
12511,0.0082,5.34,17650000.0,1505.0,0.373,372000.0,395000.0,574.8199999999999,651.2195121951219
12512,0.0082,5.34,17650000.0,1489.0,0.396,309000.0,367000.0,586.13,651.2195121951219
12513,0.0082,5.34,17650000.0,1489.0,0.391,248000.0,332000.0,596.43,651.2195121951219
12514,0.0082,5.34,17650000.0,1500.0,0.373,191000.0,293000.0,605.38,651.2195121951219
12515,0.0082,5.34,17650000.0,1500.0,0.388,123000.0,260000.0,615.02,651.2195121951219
12516,0.0082,5.34,17650000.0,1494.0,0.39,47000.0,212000.0,624.0899999999999,651.2195121951219
12517,0.0082,5.34,17650000.0,2010.0,0.32,814000.0,823000.0,483.05999999999995,651.2195121951219
12518,0.0082,5.34,17650000.0,2010.0,0.315,768000.0,786000.0,493.31999999999994,651.2195121951219
12519,0.0082,5.34,17650000.0,2010.0,0.325,726000.0,762000.0,502.58,651.2195121951219
12520,0.0082,5.34,17650000.0,2010.0,0.332,679000.0,724000.0,512.81,651.2195121951219
12521,0.0082,5.34,17650000.0,2010.0,0.353,636000.0,709000.0,522.03,651.2195121951219
12522,0.0082,5.34,17650000.0,2010.0,0.368,587000.0,683000.0,532.3499999999999,651.2195121951219
12523,0.0082,5.34,17650000.0,2010.0,0.353,532000.0,632000.0,543.69,651.2195121951219
12524,0.0082,5.34,17650000.0,2010.0,0.355,480000.0,595000.0,554.13,651.2195121951219
12525,0.0082,5.34,17650000.0,2010.0,0.352,427000.0,552000.0,564.47,651.2195121951219
12526,0.0082,5.34,17650000.0,1999.0,0.361,378000.0,521000.0,573.71,651.2195121951219
12527,0.0082,5.34,17650000.0,1999.0,0.373,315000.0,483000.0,585.0799999999999,651.2195121951219
12528,0.0082,5.34,17650000.0,1994.0,0.36,255000.0,438000.0,595.29,651.2195121951219
12529,0.0082,5.34,17650000.0,1973.0,0.399,191000.0,401000.0,605.38,651.2195121951219
12530,0.0082,5.34,17650000.0,1973.0,0.395,123000.0,346000.0,615.02,651.2195121951219
12531,0.0082,5.34,17650000.0,1973.0,0.416,47000.0,297000.0,624.0899999999999,651.2195121951219
12532,0.0082,5.34,17650000.0,2294.0,0.336,521000.0,700000.0,545.92,651.2195121951219
12533,0.0082,5.34,17650000.0,2283.0,0.35,480000.0,674000.0,554.13,651.2195121951219
12534,0.0082,5.34,17650000.0,2273.0,0.356,427000.0,629000.0,564.47,651.2195121951219
12535,0.0082,5.34,17650000.0,2294.0,0.353,366000.0,583000.0,575.92,651.2195121951219
12536,0.0082,5.34,17650000.0,2283.0,0.365,309000.0,540000.0,586.13,651.2195121951219
12537,0.0082,5.34,17650000.0,2283.0,0.369,255000.0,500000.0,595.29,651.2195121951219
12538,0.0082,5.34,17650000.0,2283.0,0.393,191000.0,459000.0,605.38,651.2195121951219
12539,0.0082,5.34,17650000.0,2283.0,0.415,123000.0,415000.0,615.02,651.2195121951219
12540,0.0082,5.34,17650000.0,2278.0,0.428,47000.0,352000.0,624.0899999999999,651.2195121951219
12541,0.0108,1.0,17650000.0,1007.0,-0.425,1132000.0,2116000.0,409.51,92.59259259259258
12542,0.0108,1.0,17650000.0,1007.0,-0.387,1041000.0,1955000.0,430.91999999999996,92.59259259259258
12543,0.0108,1.0,17650000.0,1007.0,-0.314,954000.0,1882000.0,451.15,92.59259259259258
12544,0.0108,1.0,17650000.0,1007.0,-0.253,869000.0,1789000.0,470.63,92.59259259259258
12545,0.0108,1.0,17650000.0,1007.0,-0.22,773000.0,1608000.0,492.21,92.59259259259258
12546,0.0108,1.0,17650000.0,1007.0,-0.138,679000.0,1543000.0,512.81,92.59259259259258
12547,0.0108,1.0,17650000.0,1007.0,-0.078,582000.0,1416000.0,533.39,92.59259259259258
12548,0.0108,1.0,17650000.0,1007.0,-0.02,480000.0,1275000.0,554.13,92.59259259259258
12549,0.0108,1.0,17650000.0,1007.0,0.039,372000.0,1124000.0,574.8199999999999,92.59259259259258
12550,0.0108,1.0,17650000.0,1007.0,0.089,261000.0,946000.0,594.3,92.59259259259258
12551,0.0108,1.0,17650000.0,1007.0,0.214,39000.0,596000.0,624.91,92.59259259259258
12552,0.0108,1.0,17650000.0,1520.0,-0.445,1128000.0,3111000.0,410.45,92.59259259259258
12553,0.0108,1.0,17650000.0,1520.0,-0.382,1041000.0,2970000.0,430.91999999999996,92.59259259259258
12554,0.0108,1.0,17650000.0,1514.0,-0.344,949000.0,2713000.0,452.30999999999995,92.59259259259258
12555,0.0108,1.0,17650000.0,1514.0,-0.285,860000.0,2544000.0,472.67999999999995,92.59259259259258
12556,0.0108,1.0,17650000.0,1517.0,-0.248,773000.0,2328000.0,492.21,92.59259259259258
12557,0.0108,1.0,17650000.0,1514.0,-0.187,679000.0,2153000.0,512.81,92.59259259259258
12558,0.0108,1.0,17650000.0,1514.0,-0.149,587000.0,1910000.0,532.3499999999999,92.59259259259258
12559,0.0108,1.0,17650000.0,1514.0,-0.091,480000.0,1680000.0,554.13,92.59259259259258
12560,0.0108,1.0,17650000.0,1504.0,-0.021,378000.0,1504000.0,573.71,92.59259259259258
12561,0.0108,1.0,17650000.0,2011.0,-0.477,1128000.0,3977000.0,410.45,92.59259259259258
12562,0.0108,1.0,17650000.0,2011.0,-0.425,1037000.0,3721000.0,431.86,92.59259259259258
12563,0.0108,1.0,17650000.0,2011.0,-0.383,954000.0,3454000.0,451.15,92.59259259259258
12564,0.0108,1.0,17650000.0,2011.0,-0.319,860000.0,3237000.0,472.67999999999995,92.59259259259258
12565,0.0108,1.0,17650000.0,2011.0,-0.264,773000.0,3024000.0,492.21,92.59259259259258
12566,0.0108,1.0,17650000.0,2002.0,-0.211,674000.0,2720000.0,513.89,92.59259259259258
12567,0.0108,1.0,17650000.0,2002.0,-0.164,582000.0,2442000.0,533.39,92.59259259259258
12568,0.0108,1.0,17650000.0,2017.0,-0.097,480000.0,2219000.0,554.13,92.59259259259258
12569,0.0108,1.0,17650000.0,2017.0,-0.027,372000.0,1968000.0,574.8199999999999,92.59259259259258
12570,0.0108,1.0,17650000.0,2014.0,0.03,261000.0,1632000.0,594.3,92.59259259259258
12571,0.0108,1.0,17650000.0,1999.0,0.186,55000.0,1163000.0,623.23,92.59259259259258
12572,0.0108,1.0,17650000.0,2748.0,-0.322,869000.0,4474000.0,470.63,92.59259259259258
12573,0.0108,1.0,17650000.0,2748.0,-0.267,773000.0,4110000.0,492.21,92.59259259259258
12574,0.0108,1.0,17650000.0,2748.0,-0.2,679000.0,3835000.0,512.81,92.59259259259258
12575,0.0108,1.0,17650000.0,2745.0,-0.147,582000.0,3444000.0,533.39,92.59259259259258
12576,0.0108,1.0,17650000.0,2739.0,-0.087,480000.0,3072000.0,554.13,92.59259259259258
12577,0.0108,1.0,17650000.0,2745.0,-0.036,372000.0,2620000.0,574.8199999999999,92.59259259259258
12578,0.0108,2.0,17650000.0,504.0,0.394,480000.0,545000.0,554.13,185.18518518518516
12579,0.0108,2.0,17650000.0,504.0,0.486,369000.0,524000.0,575.37,185.18518518518516
12580,0.0108,2.0,17650000.0,546.0,0.124,1293000.0,1017000.0,371.15999999999997,185.18518518518516
12581,0.0108,2.0,17650000.0,546.0,0.119,1211000.0,953000.0,390.75,185.18518518518516
12582,0.0108,2.0,17650000.0,546.0,0.151,1132000.0,916000.0,409.51,185.18518518518516
12583,0.0108,2.0,17650000.0,546.0,0.176,1044000.0,866000.0,430.21999999999997,185.18518518518516
12584,0.0108,2.0,17650000.0,546.0,0.2,954000.0,815000.0,451.15,185.18518518518516
12585,0.0108,2.0,17650000.0,546.0,0.231,864000.0,769000.0,471.77,185.18518518518516
12586,0.0108,2.0,17650000.0,546.0,0.252,775000.0,718000.0,491.77,185.18518518518516
12587,0.0108,2.0,17650000.0,546.0,0.287,679000.0,669000.0,512.81,185.18518518518516
12588,0.0108,2.0,17650000.0,546.0,0.336,582000.0,630000.0,533.39,185.18518518518516
12589,0.0108,2.0,17650000.0,546.0,0.367,480000.0,575000.0,554.13,185.18518518518516
12590,0.0108,2.0,17650000.0,546.0,0.406,372000.0,523000.0,574.8199999999999,185.18518518518516
12591,0.0108,2.0,17650000.0,546.0,0.458,255000.0,472000.0,595.29,185.18518518518516
12592,0.0108,2.0,17650000.0,1001.0,-0.138,1293000.0,1581000.0,371.15999999999997,185.18518518518516
12593,0.0108,2.0,17650000.0,1001.0,-0.115,1211000.0,1488000.0,390.75,185.18518518518516
12594,0.0108,2.0,17650000.0,1001.0,-0.097,1128000.0,1407000.0,410.45,185.18518518518516
12595,0.0108,2.0,17650000.0,1001.0,-0.042,1039000.0,1349000.0,431.39,185.18518518518516
12596,0.0108,2.0,17650000.0,1001.0,-0.014,956000.0,1267000.0,450.68999999999994,185.18518518518516
12597,0.0108,2.0,17650000.0,1001.0,0.019,866000.0,1186000.0,471.30999999999995,185.18518518518516
12598,0.0108,2.0,17650000.0,1001.0,0.044,777000.0,1094000.0,491.31999999999994,185.18518518518516
12599,0.0108,2.0,17650000.0,1001.0,0.082,679000.0,1004000.0,512.81,185.18518518518516
12600,0.0108,2.0,17650000.0,1001.0,0.102,579000.0,896000.0,534.02,185.18518518518516
12601,0.0108,2.0,17650000.0,1001.0,0.149,480000.0,817000.0,554.13,185.18518518518516
12602,0.0108,2.0,17650000.0,1001.0,0.183,375000.0,719000.0,574.26,185.18518518518516
12603,0.0108,2.0,17650000.0,1001.0,0.253,255000.0,641000.0,595.29,185.18518518518516
12604,0.0108,2.0,17650000.0,1095.0,-0.053,1041000.0,1465000.0,430.91999999999996,185.18518518518516
12605,0.0108,2.0,17650000.0,1095.0,-0.021,954000.0,1372000.0,451.15,185.18518518518516
12606,0.0108,2.0,17650000.0,1095.0,-0.013,864000.0,1256000.0,471.77,185.18518518518516
12607,0.0108,2.0,17650000.0,1095.0,0.03,777000.0,1174000.0,491.31999999999994,185.18518518518516
12608,0.0108,2.0,17650000.0,1083.0,0.069,683000.0,1079000.0,511.93999999999994,185.18518518518516
12609,0.0108,2.0,17650000.0,1083.0,0.107,582000.0,978000.0,533.39,185.18518518518516
12610,0.0108,2.0,17650000.0,1083.0,0.128,483000.0,864000.0,553.54,185.18518518518516
12611,0.0108,2.0,17650000.0,1083.0,0.198,372000.0,793000.0,574.8199999999999,185.18518518518516
12612,0.0108,2.0,17650000.0,1083.0,0.212,258000.0,650000.0,594.79,185.18518518518516
12613,0.0108,2.0,17650000.0,1511.0,-0.108,1041000.0,1918000.0,430.91999999999996,185.18518518518516
12614,0.0108,2.0,17650000.0,1511.0,-0.065,954000.0,1814000.0,451.15,185.18518518518516
12615,0.0108,2.0,17650000.0,1514.0,-0.055,860000.0,1651000.0,472.67999999999995,185.18518518518516
12616,0.0108,2.0,17650000.0,1526.0,-0.018,773000.0,1546000.0,492.21,185.18518518518516
12617,0.0108,2.0,17650000.0,1526.0,0.017,679000.0,1418000.0,512.81,185.18518518518516
12618,0.0108,2.0,17650000.0,1526.0,0.049,582000.0,1283000.0,533.39,185.18518518518516
12619,0.0108,2.0,17650000.0,1526.0,0.078,480000.0,1129000.0,554.13,185.18518518518516
12620,0.0108,2.0,17650000.0,1517.0,0.12,378000.0,993000.0,573.71,185.18518518518516
12621,0.0108,2.0,17650000.0,1514.0,0.177,248000.0,831000.0,596.43,185.18518518518516
12622,0.0108,2.0,17650000.0,2014.0,0.064,480000.0,1453000.0,554.13,185.18518518518516
12623,0.0108,2.0,17650000.0,2014.0,0.134,372000.0,1337000.0,574.8199999999999,185.18518518518516
12624,0.0108,2.0,17650000.0,2748.0,-0.034,631000.0,2232000.0,523.0899999999999,185.18518518518516
12625,0.0108,2.0,17650000.0,2748.0,-0.016,577000.0,2093000.0,534.43,185.18518518518516
12626,0.0108,2.0,17650000.0,2742.0,0.025,480000.0,1860000.0,554.13,185.18518518518516
12627,0.0108,2.0,17650000.0,2742.0,0.072,375000.0,1639000.0,574.26,185.18518518518516
